Kind,Name,Entity_Uniquename,Cyclomatic,RatioCommentToCode,MaxInheritanceTree,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountClassCoupled,PercentLackOfCohesion,CountLineCode,CountLine,CountSemicolon,CountDeclFunction
Private Static Method,"com.google.zxing.web.generator.client.CalendarEventGenerator.mergeDateAndTime","@lcom.google.zxing.web.generator.client.CalendarEventGenerator.mergeDateAndTime@kj1com.google.zxing.web.generator.client.CalendarEventGenerator.mergeDateAndTimeDate,Date@f./zxing.appspot.com/src/main/java/com/google/zxing/web/generator/client/CalendarEventGenerator.java",1,"0.25",,,,,,,8,10,6,
Private Static Method,"com.google.zxing.web.generator.client.CalendarEventGenerator.setDateToTextBox","@lcom.google.zxing.web.generator.client.CalendarEventGenerator.setDateToTextBox@kj1com.google.zxing.web.generator.client.CalendarEventGenerator.setDateToTextBoxHasText,Date@f./zxing.appspot.com/src/main/java/com/google/zxing/web/generator/client/CalendarEventGenerator.java",1,"0.00",,,,,,,4,4,2,
Public Method,"com.google.zxing.web.generator.client.CalendarEventGenerator.setFocus","@lcom.google.zxing.web.generator.client.CalendarEventGenerator.setFocus@kj1com.google.zxing.web.generator.client.CalendarEventGenerator.setFocus@f./zxing.appspot.com/src/main/java/com/google/zxing/web/generator/client/CalendarEventGenerator.java",1,"0.00",,,,,,,4,4,1,
Public Method,"com.google.zxing.web.generator.client.CalendarEventGenerator.validate","@lcom.google.zxing.web.generator.client.CalendarEventGenerator.validate@kj1com.google.zxing.web.generator.client.CalendarEventGenerator.validateWidget@f./zxing.appspot.com/src/main/java/com/google/zxing/web/generator/client/CalendarEventGenerator.java",3,"0.00",,,,,,,8,8,2,
Public Final Class,"com.google.zxing.web.generator.client.ContactInfoGenerator","@lcom.google.zxing.web.generator.client.ContactInfoGenerator@kj4com.google.zxing.web.generator.client.ContactInfoGenerator@f./zxing.appspot.com/src/main/java/com/google/zxing/web/generator/client/ContactInfoGenerator.java",,"0.04",1,15,11,20,12,81,237,270,122,
Public Constructor,"com.google.zxing.web.generator.client.ContactInfoGenerator.ContactInfoGenerator","@lcom.google.zxing.web.generator.client.ContactInfoGenerator.ContactInfoGenerator@kj1com.google.zxing.web.generator.client.ContactInfoGenerator.ContactInfoGeneratorChangeHandler,KeyPressHandler@f./zxing.appspot.com/src/main/java/com/google/zxing/web/generator/client/ContactInfoGenerator.java",2,"0.00",,,,,,,10,10,6,
Private Static Method,"com.google.zxing.web.generator.client.ContactInfoGenerator.buildAddress","@lcom.google.zxing.web.generator.client.ContactInfoGenerator.buildAddress@kj1com.google.zxing.web.generator.client.ContactInfoGenerator.buildAddressString,String@f./zxing.appspot.com/src/main/java/com/google/zxing/web/generator/client/ContactInfoGenerator.java",4,"0.00",,,,,,,12,12,4,
Private Method,"com.google.zxing.web.generator.client.ContactInfoGenerator.getAddress2Field","@lcom.google.zxing.web.generator.client.ContactInfoGenerator.getAddress2Field@kj1com.google.zxing.web.generator.client.ContactInfoGenerator.getAddress2Field@f./zxing.appspot.com/src/main/java/com/google/zxing/web/generator/client/ContactInfoGenerator.java",1,"0.00",,,,,,,3,3,1,
Private Method,"com.google.zxing.web.generator.client.ContactInfoGenerator.getAddressField","@lcom.google.zxing.web.generator.client.ContactInfoGenerator.getAddressField@kj1com.google.zxing.web.generator.client.ContactInfoGenerator.getAddressField@f./zxing.appspot.com/src/main/java/com/google/zxing/web/generator/client/ContactInfoGenerator.java",1,"0.00",,,,,,,3,3,1,
Private Method,"com.google.zxing.web.generator.client.ContactInfoGenerator.getCompanyField","@lcom.google.zxing.web.generator.client.ContactInfoGenerator.getCompanyField@kj1com.google.zxing.web.generator.client.ContactInfoGenerator.getCompanyField@f./zxing.appspot.com/src/main/java/com/google/zxing/web/generator/client/ContactInfoGenerator.java",1,"0.00",,,,,,,3,3,1,
Private Method,"com.google.zxing.web.generator.client.ContactInfoGenerator.getEmailField","@lcom.google.zxing.web.generator.client.ContactInfoGenerator.getEmailField@kj1com.google.zxing.web.generator.client.ContactInfoGenerator.getEmailField@f./zxing.appspot.com/src/main/java/com/google/zxing/web/generator/client/ContactInfoGenerator.java",3,"0.00",,,,,,,11,11,5,
Private Static Method,"com.google.zxing.web.generator.client.ContactInfoGenerator.getMeCard","@lcom.google.zxing.web.generator.client.ContactInfoGenerator.getMeCard@kj1com.google.zxing.web.generator.client.ContactInfoGenerator.getMeCardString,String,String,String,String,String,String,String,String@f./zxing.appspot.com/src/main/java/com/google/zxing/web/generator/client/ContactInfoGenerator.java",5,"0.00",,,,,,,31,31,15,
Private Method,"com.google.zxing.web.generator.client.ContactInfoGenerator.getMemoField","@lcom.google.zxing.web.generator.client.ContactInfoGenerator.getMemoField@kj1com.google.zxing.web.generator.client.ContactInfoGenerator.getMemoField@f./zxing.appspot.com/src/main/java/com/google/zxing/web/generator/client/ContactInfoGenerator.java",1,"0.00",,,,,,,3,3,1,
Public Method,"com.google.zxing.web.generator.client.ContactInfoGenerator.getName","@lcom.google.zxing.web.generator.client.ContactInfoGenerator.getName@kj1com.google.zxing.web.generator.client.ContactInfoGenerator.getName@f./zxing.appspot.com/src/main/java/com/google/zxing/web/generator/client/ContactInfoGenerator.java",1,"0.00",,,,,,,4,4,1,
Private Method,"com.google.zxing.web.generator.client.ContactInfoGenerator.getNameField","@lcom.google.zxing.web.generator.client.ContactInfoGenerator.getNameField@kj1com.google.zxing.web.generator.client.ContactInfoGenerator.getNameField@f./zxing.appspot.com/src/main/java/com/google/zxing/web/generator/client/ContactInfoGenerator.java",2,"0.00",,,,,,,7,7,3,
Private Method,"com.google.zxing.web.generator.client.ContactInfoGenerator.getTelField","@lcom.google.zxing.web.generator.client.ContactInfoGenerator.getTelField@kj1com.google.zxing.web.generator.client.ContactInfoGenerator.getTelField@f./zxing.appspot.com/src/main/java/com/google/zxing/web/generator/client/ContactInfoGenerator.java",3,"0.00",,,,,,,11,11,5,
Public Method,"com.google.zxing.web.generator.client.ContactInfoGenerator.getText","@lcom.google.zxing.web.generator.client.ContactInfoGenerator.getText@kj1com.google.zxing.web.generator.client.ContactInfoGenerator.getText@f./zxing.appspot.com/src/main/java/com/google/zxing/web/generator/client/ContactInfoGenerator.java",2,"0.12",,,,,,,16,19,11,
Private Method,"com.google.zxing.web.generator.client.ContactInfoGenerator.getTitleField","@lcom.google.zxing.web.generator.client.ContactInfoGenerator.getTitleField@kj1com.google.zxing.web.generator.client.ContactInfoGenerator.getTitleField@f./zxing.appspot.com/src/main/java/com/google/zxing/web/generator/client/ContactInfoGenerator.java",1,"0.00",,,,,,,3,3,1,
Private Method,"com.google.zxing.web.generator.client.ContactInfoGenerator.getUrlField","@lcom.google.zxing.web.generator.client.ContactInfoGenerator.getUrlField@kj1com.google.zxing.web.generator.client.ContactInfoGenerator.getUrlField@f./zxing.appspot.com/src/main/java/com/google/zxing/web/generator/client/ContactInfoGenerator.java",2,"0.00",,,,,,,7,7,3,
Private Static Method,"com.google.zxing.web.generator.client.ContactInfoGenerator.getVCard","@lcom.google.zxing.web.generator.client.ContactInfoGenerator.getVCard@kj1com.google.zxing.web.generator.client.ContactInfoGenerator.getVCardString,String,String,String,String,String,String,String,String@f./zxing.appspot.com/src/main/java/com/google/zxing/web/generator/client/ContactInfoGenerator.java",1,"0.00",,,,,,,23,23,13,
Public Method,"com.google.zxing.web.generator.client.ContactInfoGenerator.getWidget","@lcom.google.zxing.web.generator.client.ContactInfoGenerator.getWidget@kj1com.google.zxing.web.generator.client.ContactInfoGenerator.getWidget@f./zxing.appspot.com/src/main/java/com/google/zxing/web/generator/client/ContactInfoGenerator.java",2,"0.03",,,,,,,29,32,24,
Private Static Method,"com.google.zxing.web.generator.client.ContactInfoGenerator.maybeAppendMECARD","@lcom.google.zxing.web.generator.client.ContactInfoGenerator.maybeAppendMECARD@kj1com.google.zxing.web.generator.client.ContactInfoGenerator.maybeAppendMECARDStringBuilder,String,String@f./zxing.appspot.com/src/main/java/com/google/zxing/web/generator/client/ContactInfoGenerator.java",2,"0.00",,,,,,,7,7,3,
Private Static Method,"com.google.zxing.web.generator.client.ContactInfoGenerator.maybeAppendvCard","@lcom.google.zxing.web.generator.client.ContactInfoGenerator.maybeAppendvCard@kj1com.google.zxing.web.generator.client.ContactInfoGenerator.maybeAppendvCardStringBuilder,String,String@f./zxing.appspot.com/src/main/java/com/google/zxing/web/generator/client/ContactInfoGenerator.java",2,"0.00",,,,,,,7,7,3,
Public Method,"com.google.zxing.web.generator.client.ContactInfoGenerator.setFocus","@lcom.google.zxing.web.generator.client.ContactInfoGenerator.setFocus@kj1com.google.zxing.web.generator.client.ContactInfoGenerator.setFocus@f./zxing.appspot.com/src/main/java/com/google/zxing/web/generator/client/ContactInfoGenerator.java",1,"0.00",,,,,,,4,4,1,
Public Method,"com.google.zxing.web.generator.client.ContactInfoGenerator.validate","@lcom.google.zxing.web.generator.client.ContactInfoGenerator.validate@kj1com.google.zxing.web.generator.client.ContactInfoGenerator.validateWidget@f./zxing.appspot.com/src/main/java/com/google/zxing/web/generator/client/ContactInfoGenerator.java",10,"0.00",,,,,,,30,30,9,
Public Final Class,"com.google.zxing.web.generator.client.EmailGenerator","@lcom.google.zxing.web.generator.client.EmailGenerator@kj4com.google.zxing.web.generator.client.EmailGenerator@f./zxing.appspot.com/src/main/java/com/google/zxing/web/generator/client/EmailGenerator.java",,"0.11",1,7,2,7,10,57,45,58,18,
Public Constructor,"com.google.zxing.web.generator.client.EmailGenerator.EmailGenerator","@lcom.google.zxing.web.generator.client.EmailGenerator.EmailGenerator@kj1com.google.zxing.web.generator.client.EmailGenerator.EmailGeneratorChangeHandler,KeyPressHandler@f./zxing.appspot.com/src/main/java/com/google/zxing/web/generator/client/EmailGenerator.java",1,"0.00",,,,,,,5,5,3,
Private Method,"com.google.zxing.web.generator.client.EmailGenerator.getEmailField","@lcom.google.zxing.web.generator.client.EmailGenerator.getEmailField@kj1com.google.zxing.web.generator.client.EmailGenerator.getEmailField@f./zxing.appspot.com/src/main/java/com/google/zxing/web/generator/client/EmailGenerator.java",2,"0.00",,,,,,,8,8,4,
Public Method,"com.google.zxing.web.generator.client.EmailGenerator.getName","@lcom.google.zxing.web.generator.client.EmailGenerator.getName@kj1com.google.zxing.web.generator.client.EmailGenerator.getName@f./zxing.appspot.com/src/main/java/com/google/zxing/web/generator/client/EmailGenerator.java",1,"0.00",,,,,,,4,4,1,
Public Method,"com.google.zxing.web.generator.client.EmailGenerator.getText","@lcom.google.zxing.web.generator.client.EmailGenerator.getText@kj1com.google.zxing.web.generator.client.EmailGenerator.getText@f./zxing.appspot.com/src/main/java/com/google/zxing/web/generator/client/EmailGenerator.java",1,"0.00",,,,,,,4,4,1,
Public Method,"com.google.zxing.web.generator.client.EmailGenerator.getWidget","@lcom.google.zxing.web.generator.client.EmailGenerator.getWidget@kj1com.google.zxing.web.generator.client.EmailGenerator.getWidget@f./zxing.appspot.com/src/main/java/com/google/zxing/web/generator/client/EmailGenerator.java",2,"0.00",,,,,,,10,10,5,
Public Method,"com.google.zxing.web.generator.client.EmailGenerator.setFocus","@lcom.google.zxing.web.generator.client.EmailGenerator.setFocus@kj1com.google.zxing.web.generator.client.EmailGenerator.setFocus@f./zxing.appspot.com/src/main/java/com/google/zxing/web/generator/client/EmailGenerator.java",1,"0.00",,,,,,,4,4,1,
Public Method,"com.google.zxing.web.generator.client.EmailGenerator.validate","@lcom.google.zxing.web.generator.client.EmailGenerator.validate@kj1com.google.zxing.web.generator.client.EmailGenerator.validateWidget@f./zxing.appspot.com/src/main/java/com/google/zxing/web/generator/client/EmailGenerator.java",2,"0.00",,,,,,,6,6,1,
Public Final Class,"com.google.zxing.web.generator.client.Generator","@lcom.google.zxing.web.generator.client.Generator@kj4com.google.zxing.web.generator.client.Generator@f./zxing.appspot.com/src/main/java/com/google/zxing/web/generator/client/Generator.java",,"0.04",1,6,14,10,35,77,196,230,139,
Anonymous Class,"com.google.zxing.web.generator.client.Generator.(Anon_3)","@lcom.google.zxing.web.generator.client.Generator.(Anon_3)@kj4com.google.zxing.web.generator.client.Generator.(Anon_3)@f./zxing.appspot.com/src/main/java/com/google/zxing/web/generator/client/Generator.java",,"0.00",2,1,0,1,7,0,12,12,5,
Public Method,"com.google.zxing.web.generator.client.Generator.(Anon_3).onChange","@lcom.google.zxing.web.generator.client.Generator.(Anon_3).onChange@kj1com.google.zxing.web.generator.client.Generator.(Anon_3).onChangeChangeEvent@f./zxing.appspot.com/src/main/java/com/google/zxing/web/generator/client/Generator.java",2,"0.00",,,,,,,11,11,5,
Anonymous Class,"com.google.zxing.web.generator.client.Generator.(Anon_4)","@lcom.google.zxing.web.generator.client.Generator.(Anon_4)@kj4com.google.zxing.web.generator.client.Generator.(Anon_4)@f./zxing.appspot.com/src/main/java/com/google/zxing/web/generator/client/Generator.java",,"0.00",2,1,0,1,3,0,7,7,1,
Public Method,"com.google.zxing.web.generator.client.Generator.(Anon_4).onKeyPress","@lcom.google.zxing.web.generator.client.Generator.(Anon_4).onKeyPress@kj1com.google.zxing.web.generator.client.Generator.(Anon_4).onKeyPressKeyPressEvent@f./zxing.appspot.com/src/main/java/com/google/zxing/web/generator/client/Generator.java",2,"0.00",,,,,,,6,6,1,
Private Static Method,"com.google.zxing.web.generator.client.Generator.eraseErrorMessage","@lcom.google.zxing.web.generator.client.Generator.eraseErrorMessage@kj1com.google.zxing.web.generator.client.Generator.eraseErrorMessage@f./zxing.appspot.com/src/main/java/com/google/zxing/web/generator/client/Generator.java",1,"0.00",,,,,,,4,4,2,
Private Method,"com.google.zxing.web.generator.client.Generator.generate","@lcom.google.zxing.web.generator.client.Generator.generate@kj1com.google.zxing.web.generator.client.Generator.generate@f./zxing.appspot.com/src/main/java/com/google/zxing/web/generator/client/Generator.java",2,"0.00",,,,,,,23,23,18,
Private Static Method,"com.google.zxing.web.generator.client.Generator.getUrl","@lcom.google.zxing.web.generator.client.Generator.getUrl@kj1com.google.zxing.web.generator.client.Generator.getUrlint,int,String,String,String@f./zxing.appspot.com/src/main/java/com/google/zxing/web/generator/client/Generator.java",1,"0.14",,,,,,,7,7,1,
Method,"com.google.zxing.web.generator.client.Generator.invalidateBarcode","@lcom.google.zxing.web.generator.client.Generator.invalidateBarcode@kj1com.google.zxing.web.generator.client.Generator.invalidateBarcode@f./zxing.appspot.com/src/main/java/com/google/zxing/web/generator/client/Generator.java",1,"0.00",,,,,,,10,10,8,
Private Method,"com.google.zxing.web.generator.client.Generator.loadGenerators","@lcom.google.zxing.web.generator.client.Generator.loadGenerators@kj1com.google.zxing.web.generator.client.Generator.loadGenerators@f./zxing.appspot.com/src/main/java/com/google/zxing/web/generator/client/Generator.java",1,"0.00",,,,,,,11,11,9,
Public Method,"com.google.zxing.web.generator.client.Generator.onModuleLoad","@lcom.google.zxing.web.generator.client.Generator.onModuleLoad@kj1com.google.zxing.web.generator.client.Generator.onModuleLoad@f./zxing.appspot.com/src/main/java/com/google/zxing/web/generator/client/Generator.java",1,"0.00",,,,,,,28,32,25,
Private Static Method,"com.google.zxing.web.generator.client.Generator.setGridStyle","@lcom.google.zxing.web.generator.client.Generator.setGridStyle@kj1com.google.zxing.web.generator.client.Generator.setGridStyleHTMLTable@f./zxing.appspot.com/src/main/java/com/google/zxing/web/generator/client/Generator.java",2,"0.00",,,,,,,9,9,7,
Private Method,"com.google.zxing.web.generator.client.Generator.setWidget","@lcom.google.zxing.web.generator.client.Generator.setWidget@kj1com.google.zxing.web.generator.client.Generator.setWidgetint@f./zxing.appspot.com/src/main/java/com/google/zxing/web/generator/client/Generator.java",2,"0.00",,,,,,,11,11,7,
Method,"com.google.zxing.web.generator.client.Generator.setupLeftPanel","@lcom.google.zxing.web.generator.client.Generator.setupLeftPanel@kj1com.google.zxing.web.generator.client.Generator.setupLeftPanel@f./zxing.appspot.com/src/main/java/com/google/zxing/web/generator/client/Generator.java",2,"0.08",,,,,,,53,67,40,
Anonymous Class,"com.google.zxing.web.generator.client.Generator.setupLeftPanel.(Anon_1)","@lcom.google.zxing.web.generator.client.Generator.setupLeftPanel.(Anon_1)@kj4com.google.zxing.web.generator.client.Generator.setupLeftPanel.(Anon_1)@f./zxing.appspot.com/src/main/java/com/google/zxing/web/generator/client/Generator.java",,"0.00",2,1,0,1,3,0,6,6,2,
Public Method,"com.google.zxing.web.generator.client.Generator.setupLeftPanel.(Anon_1).onChange","@lcom.google.zxing.web.generator.client.Generator.setupLeftPanel.(Anon_1).onChange@kj1com.google.zxing.web.generator.client.Generator.setupLeftPanel.(Anon_1).onChangeChangeEvent@f./zxing.appspot.com/src/main/java/com/google/zxing/web/generator/client/Generator.java",1,"0.00",,,,,,,5,5,2,
Anonymous Class,"com.google.zxing.web.generator.client.Generator.setupLeftPanel.(Anon_2)","@lcom.google.zxing.web.generator.client.Generator.setupLeftPanel.(Anon_2)@kj4com.google.zxing.web.generator.client.Generator.setupLeftPanel.(Anon_2)@f./zxing.appspot.com/src/main/java/com/google/zxing/web/generator/client/Generator.java",,"0.00",2,1,0,1,3,0,5,5,1,
Public Method,"com.google.zxing.web.generator.client.Generator.setupLeftPanel.(Anon_2).onClick","@lcom.google.zxing.web.generator.client.Generator.setupLeftPanel.(Anon_2).onClick@kj1com.google.zxing.web.generator.client.Generator.setupLeftPanel.(Anon_2).onClickClickEvent@f./zxing.appspot.com/src/main/java/com/google/zxing/web/generator/client/Generator.java",1,"0.00",,,,,,,4,4,1,
Private Static Method,"com.google.zxing.web.generator.client.Generator.showErrorMessage","@lcom.google.zxing.web.generator.client.Generator.showErrorMessage@kj1com.google.zxing.web.generator.client.Generator.showErrorMessageString@f./zxing.appspot.com/src/main/java/com/google/zxing/web/generator/client/Generator.java",1,"0.00",,,,,,,4,4,2,
Final Class,"com.google.zxing.web.generator.client.GeneratorException","@lcom.google.zxing.web.generator.client.GeneratorException@kj4com.google.zxing.web.generator.client.GeneratorException@f./zxing.appspot.com/src/main/java/com/google/zxing/web/generator/client/GeneratorException.java",,"1.40",2,1,0,1,1,0,5,14,1,
