Kind,Name,Entity_Uniquename,Cyclomatic,RatioCommentToCode,MaxInheritanceTree,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountClassCoupled,PercentLackOfCohesion,CountLine,CountLineCode,CountSemicolon,CountDeclFunction
Method,"com.google.zxing.qrcode.decoder.BitMatrixParser.setMirror","@lcom.google.zxing.qrcode.decoder.BitMatrixParser.setMirror@kj1com.google.zxing.qrcode.decoder.BitMatrixParser.setMirrorboolean@f./core/src/main/java/com/google/zxing/qrcode/decoder/BitMatrixParser.java",1,"1.60",,,,,,,13,5,3,
Final Class,"com.google.zxing.qrcode.decoder.DataBlock","@lcom.google.zxing.qrcode.decoder.DataBlock@kj4com.google.zxing.qrcode.decoder.DataBlock@f./core/src/main/java/com/google/zxing/qrcode/decoder/DataBlock.java",,"0.44",1,3,2,4,5,37,104,64,42,
Private Constructor,"com.google.zxing.qrcode.decoder.DataBlock.DataBlock","@lcom.google.zxing.qrcode.decoder.DataBlock.DataBlock@kj1com.google.zxing.qrcode.decoder.DataBlock.DataBlockint,byte[]@f./core/src/main/java/com/google/zxing/qrcode/decoder/DataBlock.java",1,"0.00",,,,,,,4,4,2,
Method,"com.google.zxing.qrcode.decoder.DataBlock.getCodewords","@lcom.google.zxing.qrcode.decoder.DataBlock.getCodewords@kj1com.google.zxing.qrcode.decoder.DataBlock.getCodewords@f./core/src/main/java/com/google/zxing/qrcode/decoder/DataBlock.java",1,"0.00",,,,,,,3,3,1,
Static Method,"com.google.zxing.qrcode.decoder.DataBlock.getDataBlocks","@lcom.google.zxing.qrcode.decoder.DataBlock.getDataBlocks@kj1com.google.zxing.qrcode.decoder.DataBlock.getDataBlocksbyte[],com.google.zxing.qrcode.decoder.Version,com.google.zxing.qrcode.decoder.ErrorCorrectionLevel@f./core/src/main/java/com/google/zxing/qrcode/decoder/DataBlock.java",13,"0.42",,,,,,,77,50,36,
Method,"com.google.zxing.qrcode.decoder.DataBlock.getNumDataCodewords","@lcom.google.zxing.qrcode.decoder.DataBlock.getNumDataCodewords@kj1com.google.zxing.qrcode.decoder.DataBlock.getNumDataCodewords@f./core/src/main/java/com/google/zxing/qrcode/decoder/DataBlock.java",1,"0.00",,,,,,,3,3,1,
Abstract Class,"com.google.zxing.qrcode.decoder.DataMask","@lcom.google.zxing.qrcode.decoder.DataMask@kj4com.google.zxing.qrcode.decoder.DataMask@f./core/src/main/java/com/google/zxing/qrcode/decoder/DataMask.java",,"0.62",1,3,0,4,10,0,143,80,19,
Private Constructor,"com.google.zxing.qrcode.decoder.DataMask.DataMask","@lcom.google.zxing.qrcode.decoder.DataMask.DataMask@kj1com.google.zxing.qrcode.decoder.DataMask.DataMask@f./core/src/main/java/com/google/zxing/qrcode/decoder/DataMask.java",1,"0.00",,,,,,,2,2,0,
Private Static Final Class,"com.google.zxing.qrcode.decoder.DataMask.DataMask000","@lcom.google.zxing.qrcode.decoder.DataMask.DataMask000@kj4com.google.zxing.qrcode.decoder.DataMask.DataMask000@f./core/src/main/java/com/google/zxing/qrcode/decoder/DataMask.java",,"0.50",2,1,0,1,1,0,9,6,1,
Method,"com.google.zxing.qrcode.decoder.DataMask.DataMask000.isMasked","@lcom.google.zxing.qrcode.decoder.DataMask.DataMask000.isMasked@kj1com.google.zxing.qrcode.decoder.DataMask.DataMask000.isMaskedint,int@f./core/src/main/java/com/google/zxing/qrcode/decoder/DataMask.java",1,"0.00",,,,,,,4,4,1,
Private Static Final Class,"com.google.zxing.qrcode.decoder.DataMask.DataMask001","@lcom.google.zxing.qrcode.decoder.DataMask.DataMask001@kj4com.google.zxing.qrcode.decoder.DataMask.DataMask001@f./core/src/main/java/com/google/zxing/qrcode/decoder/DataMask.java",,"0.50",2,1,0,1,1,0,9,6,1,
Method,"com.google.zxing.qrcode.decoder.DataMask.DataMask001.isMasked","@lcom.google.zxing.qrcode.decoder.DataMask.DataMask001.isMasked@kj1com.google.zxing.qrcode.decoder.DataMask.DataMask001.isMaskedint,int@f./core/src/main/java/com/google/zxing/qrcode/decoder/DataMask.java",1,"0.00",,,,,,,4,4,1,
Private Static Final Class,"com.google.zxing.qrcode.decoder.DataMask.DataMask010","@lcom.google.zxing.qrcode.decoder.DataMask.DataMask010@kj4com.google.zxing.qrcode.decoder.DataMask.DataMask010@f./core/src/main/java/com/google/zxing/qrcode/decoder/DataMask.java",,"0.50",2,1,0,1,1,0,9,6,1,
Method,"com.google.zxing.qrcode.decoder.DataMask.DataMask010.isMasked","@lcom.google.zxing.qrcode.decoder.DataMask.DataMask010.isMasked@kj1com.google.zxing.qrcode.decoder.DataMask.DataMask010.isMaskedint,int@f./core/src/main/java/com/google/zxing/qrcode/decoder/DataMask.java",1,"0.00",,,,,,,4,4,1,
Private Static Final Class,"com.google.zxing.qrcode.decoder.DataMask.DataMask011","@lcom.google.zxing.qrcode.decoder.DataMask.DataMask011@kj4com.google.zxing.qrcode.decoder.DataMask.DataMask011@f./core/src/main/java/com/google/zxing/qrcode/decoder/DataMask.java",,"0.50",2,1,0,1,1,0,9,6,1,
Method,"com.google.zxing.qrcode.decoder.DataMask.DataMask011.isMasked","@lcom.google.zxing.qrcode.decoder.DataMask.DataMask011.isMasked@kj1com.google.zxing.qrcode.decoder.DataMask.DataMask011.isMaskedint,int@f./core/src/main/java/com/google/zxing/qrcode/decoder/DataMask.java",1,"0.00",,,,,,,4,4,1,
Private Static Final Class,"com.google.zxing.qrcode.decoder.DataMask.DataMask100","@lcom.google.zxing.qrcode.decoder.DataMask.DataMask100@kj4com.google.zxing.qrcode.decoder.DataMask.DataMask100@f./core/src/main/java/com/google/zxing/qrcode/decoder/DataMask.java",,"0.50",2,1,0,1,1,0,9,6,1,
Method,"com.google.zxing.qrcode.decoder.DataMask.DataMask100.isMasked","@lcom.google.zxing.qrcode.decoder.DataMask.DataMask100.isMasked@kj1com.google.zxing.qrcode.decoder.DataMask.DataMask100.isMaskedint,int@f./core/src/main/java/com/google/zxing/qrcode/decoder/DataMask.java",1,"0.00",,,,,,,4,4,1,
Private Static Final Class,"com.google.zxing.qrcode.decoder.DataMask.DataMask101","@lcom.google.zxing.qrcode.decoder.DataMask.DataMask101@kj4com.google.zxing.qrcode.decoder.DataMask.DataMask101@f./core/src/main/java/com/google/zxing/qrcode/decoder/DataMask.java",,"0.43",2,1,0,1,1,0,10,7,2,
Method,"com.google.zxing.qrcode.decoder.DataMask.DataMask101.isMasked","@lcom.google.zxing.qrcode.decoder.DataMask.DataMask101.isMasked@kj1com.google.zxing.qrcode.decoder.DataMask.DataMask101.isMaskedint,int@f./core/src/main/java/com/google/zxing/qrcode/decoder/DataMask.java",1,"0.00",,,,,,,5,5,2,
Private Static Final Class,"com.google.zxing.qrcode.decoder.DataMask.DataMask110","@lcom.google.zxing.qrcode.decoder.DataMask.DataMask110@kj4com.google.zxing.qrcode.decoder.DataMask.DataMask110@f./core/src/main/java/com/google/zxing/qrcode/decoder/DataMask.java",,"0.43",2,1,0,1,1,0,10,7,2,
Method,"com.google.zxing.qrcode.decoder.DataMask.DataMask110.isMasked","@lcom.google.zxing.qrcode.decoder.DataMask.DataMask110.isMasked@kj1com.google.zxing.qrcode.decoder.DataMask.DataMask110.isMaskedint,int@f./core/src/main/java/com/google/zxing/qrcode/decoder/DataMask.java",1,"0.00",,,,,,,5,5,2,
Private Static Final Class,"com.google.zxing.qrcode.decoder.DataMask.DataMask111","@lcom.google.zxing.qrcode.decoder.DataMask.DataMask111@kj4com.google.zxing.qrcode.decoder.DataMask.DataMask111@f./core/src/main/java/com/google/zxing/qrcode/decoder/DataMask.java",,"0.50",2,1,0,1,1,0,9,6,1,
Method,"com.google.zxing.qrcode.decoder.DataMask.DataMask111.isMasked","@lcom.google.zxing.qrcode.decoder.DataMask.DataMask111.isMasked@kj1com.google.zxing.qrcode.decoder.DataMask.DataMask111.isMaskedint,int@f./core/src/main/java/com/google/zxing/qrcode/decoder/DataMask.java",1,"0.00",,,,,,,4,4,1,
Static Method,"com.google.zxing.qrcode.decoder.DataMask.forReference","@lcom.google.zxing.qrcode.decoder.DataMask.forReference@kj1com.google.zxing.qrcode.decoder.DataMask.forReferenceint@f./core/src/main/java/com/google/zxing/qrcode/decoder/DataMask.java",2,"0.83",,,,,,,11,6,2,
Abstract Method,"com.google.zxing.qrcode.decoder.DataMask.isMasked","@lcom.google.zxing.qrcode.decoder.DataMask.isMasked@kj1com.google.zxing.qrcode.decoder.DataMask.isMaskedint,int@f./core/src/main/java/com/google/zxing/qrcode/decoder/DataMask.java",0,"0.00",,,,,,,1,1,1,
Final Method,"com.google.zxing.qrcode.decoder.DataMask.unmaskBitMatrix","@lcom.google.zxing.qrcode.decoder.DataMask.unmaskBitMatrix@kj1com.google.zxing.qrcode.decoder.DataMask.unmaskBitMatrixcom.google.zxing.common.BitMatrix,int@f./core/src/main/java/com/google/zxing/qrcode/decoder/DataMask.java",4,"0.78",,,,,,,16,9,5,
Public Final Class,"com.google.zxing.qrcode.decoder.DataMaskTestCase","@lcom.google.zxing.qrcode.decoder.DataMaskTestCase@kj4com.google.zxing.qrcode.decoder.DataMaskTestCase@f./core/src/test/java/com/google/zxing/qrcode/decoder/DataMaskTestCase.java",,"0.03",2,8,0,10,4,0,111,96,29,
Private Interface,"com.google.zxing.qrcode.decoder.DataMaskTestCase.MaskCondition","@lcom.google.zxing.qrcode.decoder.DataMaskTestCase.MaskCondition@kj4com.google.zxing.qrcode.decoder.DataMaskTestCase.MaskCondition@f./core/src/test/java/com/google/zxing/qrcode/decoder/DataMaskTestCase.java",,"0.00",0,1,0,1,0,0,3,3,1,
Abstract Method,"com.google.zxing.qrcode.decoder.DataMaskTestCase.MaskCondition.isMasked","@lcom.google.zxing.qrcode.decoder.DataMaskTestCase.MaskCondition.isMasked@kj1com.google.zxing.qrcode.decoder.DataMaskTestCase.MaskCondition.isMaskedint,int@f./core/src/test/java/com/google/zxing/qrcode/decoder/DataMaskTestCase.java",0,"0.00",,,,,,,1,1,1,
Private Static Method,"com.google.zxing.qrcode.decoder.DataMaskTestCase.testMask","@lcom.google.zxing.qrcode.decoder.DataMaskTestCase.testMask@kj1com.google.zxing.qrcode.decoder.DataMaskTestCase.testMaskcom.google.zxing.qrcode.decoder.DataMask,int,com.google.zxing.qrcode.decoder.DataMaskTestCase.MaskCondition@f./core/src/test/java/com/google/zxing/qrcode/decoder/DataMaskTestCase.java",3,"0.00",,,,,,,12,12,7,
Public Method,"com.google.zxing.qrcode.decoder.DataMaskTestCase.testMask0","@lcom.google.zxing.qrcode.decoder.DataMaskTestCase.testMask0@kj1com.google.zxing.qrcode.decoder.DataMaskTestCase.testMask0@f./core/src/test/java/com/google/zxing/qrcode/decoder/DataMaskTestCase.java",1,"0.00",,,,,,,9,9,2,
Anonymous Class,"com.google.zxing.qrcode.decoder.DataMaskTestCase.testMask0.(Anon_1)","@lcom.google.zxing.qrcode.decoder.DataMaskTestCase.testMask0.(Anon_1)@kj4com.google.zxing.qrcode.decoder.DataMaskTestCase.testMask0.(Anon_1)@f./core/src/test/java/com/google/zxing/qrcode/decoder/DataMaskTestCase.java",,"0.00",1,1,0,1,1,0,5,5,1,
Public Method,"com.google.zxing.qrcode.decoder.DataMaskTestCase.testMask0.(Anon_1).isMasked","@lcom.google.zxing.qrcode.decoder.DataMaskTestCase.testMask0.(Anon_1).isMasked@kj1com.google.zxing.qrcode.decoder.DataMaskTestCase.testMask0.(Anon_1).isMaskedint,int@f./core/src/test/java/com/google/zxing/qrcode/decoder/DataMaskTestCase.java",1,"0.00",,,,,,,4,4,1,
Public Method,"com.google.zxing.qrcode.decoder.DataMaskTestCase.testMask1","@lcom.google.zxing.qrcode.decoder.DataMaskTestCase.testMask1@kj1com.google.zxing.qrcode.decoder.DataMaskTestCase.testMask1@f./core/src/test/java/com/google/zxing/qrcode/decoder/DataMaskTestCase.java",1,"0.00",,,,,,,9,9,2,
Anonymous Class,"com.google.zxing.qrcode.decoder.DataMaskTestCase.testMask1.(Anon_2)","@lcom.google.zxing.qrcode.decoder.DataMaskTestCase.testMask1.(Anon_2)@kj4com.google.zxing.qrcode.decoder.DataMaskTestCase.testMask1.(Anon_2)@f./core/src/test/java/com/google/zxing/qrcode/decoder/DataMaskTestCase.java",,"0.00",1,1,0,1,1,0,5,5,1,
Public Method,"com.google.zxing.qrcode.decoder.DataMaskTestCase.testMask1.(Anon_2).isMasked","@lcom.google.zxing.qrcode.decoder.DataMaskTestCase.testMask1.(Anon_2).isMasked@kj1com.google.zxing.qrcode.decoder.DataMaskTestCase.testMask1.(Anon_2).isMaskedint,int@f./core/src/test/java/com/google/zxing/qrcode/decoder/DataMaskTestCase.java",1,"0.00",,,,,,,4,4,1,
Public Method,"com.google.zxing.qrcode.decoder.DataMaskTestCase.testMask2","@lcom.google.zxing.qrcode.decoder.DataMaskTestCase.testMask2@kj1com.google.zxing.qrcode.decoder.DataMaskTestCase.testMask2@f./core/src/test/java/com/google/zxing/qrcode/decoder/DataMaskTestCase.java",1,"0.00",,,,,,,9,9,2,
Anonymous Class,"com.google.zxing.qrcode.decoder.DataMaskTestCase.testMask2.(Anon_3)","@lcom.google.zxing.qrcode.decoder.DataMaskTestCase.testMask2.(Anon_3)@kj4com.google.zxing.qrcode.decoder.DataMaskTestCase.testMask2.(Anon_3)@f./core/src/test/java/com/google/zxing/qrcode/decoder/DataMaskTestCase.java",,"0.00",1,1,0,1,1,0,5,5,1,
Public Method,"com.google.zxing.qrcode.decoder.DataMaskTestCase.testMask2.(Anon_3).isMasked","@lcom.google.zxing.qrcode.decoder.DataMaskTestCase.testMask2.(Anon_3).isMasked@kj1com.google.zxing.qrcode.decoder.DataMaskTestCase.testMask2.(Anon_3).isMaskedint,int@f./core/src/test/java/com/google/zxing/qrcode/decoder/DataMaskTestCase.java",1,"0.00",,,,,,,4,4,1,
Public Method,"com.google.zxing.qrcode.decoder.DataMaskTestCase.testMask3","@lcom.google.zxing.qrcode.decoder.DataMaskTestCase.testMask3@kj1com.google.zxing.qrcode.decoder.DataMaskTestCase.testMask3@f./core/src/test/java/com/google/zxing/qrcode/decoder/DataMaskTestCase.java",1,"0.00",,,,,,,9,9,2,
Anonymous Class,"com.google.zxing.qrcode.decoder.DataMaskTestCase.testMask3.(Anon_4)","@lcom.google.zxing.qrcode.decoder.DataMaskTestCase.testMask3.(Anon_4)@kj4com.google.zxing.qrcode.decoder.DataMaskTestCase.testMask3.(Anon_4)@f./core/src/test/java/com/google/zxing/qrcode/decoder/DataMaskTestCase.java",,"0.00",1,1,0,1,1,0,5,5,1,
Public Method,"com.google.zxing.qrcode.decoder.DataMaskTestCase.testMask3.(Anon_4).isMasked","@lcom.google.zxing.qrcode.decoder.DataMaskTestCase.testMask3.(Anon_4).isMasked@kj1com.google.zxing.qrcode.decoder.DataMaskTestCase.testMask3.(Anon_4).isMaskedint,int@f./core/src/test/java/com/google/zxing/qrcode/decoder/DataMaskTestCase.java",1,"0.00",,,,,,,4,4,1,
Public Method,"com.google.zxing.qrcode.decoder.DataMaskTestCase.testMask4","@lcom.google.zxing.qrcode.decoder.DataMaskTestCase.testMask4@kj1com.google.zxing.qrcode.decoder.DataMaskTestCase.testMask4@f./core/src/test/java/com/google/zxing/qrcode/decoder/DataMaskTestCase.java",1,"0.00",,,,,,,9,9,2,
Anonymous Class,"com.google.zxing.qrcode.decoder.DataMaskTestCase.testMask4.(Anon_5)","@lcom.google.zxing.qrcode.decoder.DataMaskTestCase.testMask4.(Anon_5)@kj4com.google.zxing.qrcode.decoder.DataMaskTestCase.testMask4.(Anon_5)@f./core/src/test/java/com/google/zxing/qrcode/decoder/DataMaskTestCase.java",,"0.00",1,1,0,1,1,0,5,5,1,
Public Method,"com.google.zxing.qrcode.decoder.DataMaskTestCase.testMask4.(Anon_5).isMasked","@lcom.google.zxing.qrcode.decoder.DataMaskTestCase.testMask4.(Anon_5).isMasked@kj1com.google.zxing.qrcode.decoder.DataMaskTestCase.testMask4.(Anon_5).isMaskedint,int@f./core/src/test/java/com/google/zxing/qrcode/decoder/DataMaskTestCase.java",1,"0.00",,,,,,,4,4,1,
Public Method,"com.google.zxing.qrcode.decoder.DataMaskTestCase.testMask5","@lcom.google.zxing.qrcode.decoder.DataMaskTestCase.testMask5@kj1com.google.zxing.qrcode.decoder.DataMaskTestCase.testMask5@f./core/src/test/java/com/google/zxing/qrcode/decoder/DataMaskTestCase.java",1,"0.00",,,,,,,9,9,2,
Anonymous Class,"com.google.zxing.qrcode.decoder.DataMaskTestCase.testMask5.(Anon_6)","@lcom.google.zxing.qrcode.decoder.DataMaskTestCase.testMask5.(Anon_6)@kj4com.google.zxing.qrcode.decoder.DataMaskTestCase.testMask5.(Anon_6)@f./core/src/test/java/com/google/zxing/qrcode/decoder/DataMaskTestCase.java",,"0.00",1,1,0,1,1,0,5,5,1,
Public Method,"com.google.zxing.qrcode.decoder.DataMaskTestCase.testMask5.(Anon_6).isMasked","@lcom.google.zxing.qrcode.decoder.DataMaskTestCase.testMask5.(Anon_6).isMasked@kj1com.google.zxing.qrcode.decoder.DataMaskTestCase.testMask5.(Anon_6).isMaskedint,int@f./core/src/test/java/com/google/zxing/qrcode/decoder/DataMaskTestCase.java",1,"0.00",,,,,,,4,4,1,
Public Method,"com.google.zxing.qrcode.decoder.DataMaskTestCase.testMask6","@lcom.google.zxing.qrcode.decoder.DataMaskTestCase.testMask6@kj1com.google.zxing.qrcode.decoder.DataMaskTestCase.testMask6@f./core/src/test/java/com/google/zxing/qrcode/decoder/DataMaskTestCase.java",1,"0.00",,,,,,,9,9,2,
Anonymous Class,"com.google.zxing.qrcode.decoder.DataMaskTestCase.testMask6.(Anon_7)","@lcom.google.zxing.qrcode.decoder.DataMaskTestCase.testMask6.(Anon_7)@kj4com.google.zxing.qrcode.decoder.DataMaskTestCase.testMask6.(Anon_7)@f./core/src/test/java/com/google/zxing/qrcode/decoder/DataMaskTestCase.java",,"0.00",1,1,0,1,1,0,5,5,1,
Public Method,"com.google.zxing.qrcode.decoder.DataMaskTestCase.testMask6.(Anon_7).isMasked","@lcom.google.zxing.qrcode.decoder.DataMaskTestCase.testMask6.(Anon_7).isMasked@kj1com.google.zxing.qrcode.decoder.DataMaskTestCase.testMask6.(Anon_7).isMaskedint,int@f./core/src/test/java/com/google/zxing/qrcode/decoder/DataMaskTestCase.java",1,"0.00",,,,,,,4,4,1,
Public Method,"com.google.zxing.qrcode.decoder.DataMaskTestCase.testMask7","@lcom.google.zxing.qrcode.decoder.DataMaskTestCase.testMask7@kj1com.google.zxing.qrcode.decoder.DataMaskTestCase.testMask7@f./core/src/test/java/com/google/zxing/qrcode/decoder/DataMaskTestCase.java",1,"0.00",,,,,,,9,9,2,
Anonymous Class,"com.google.zxing.qrcode.decoder.DataMaskTestCase.testMask7.(Anon_8)","@lcom.google.zxing.qrcode.decoder.DataMaskTestCase.testMask7.(Anon_8)@kj4com.google.zxing.qrcode.decoder.DataMaskTestCase.testMask7.(Anon_8)@f./core/src/test/java/com/google/zxing/qrcode/decoder/DataMaskTestCase.java",,"0.00",1,1,0,1,1,0,5,5,1,
Public Method,"com.google.zxing.qrcode.decoder.DataMaskTestCase.testMask7.(Anon_8).isMasked","@lcom.google.zxing.qrcode.decoder.DataMaskTestCase.testMask7.(Anon_8).isMasked@kj1com.google.zxing.qrcode.decoder.DataMaskTestCase.testMask7.(Anon_8).isMaskedint,int@f./core/src/test/java/com/google/zxing/qrcode/decoder/DataMaskTestCase.java",1,"0.00",,,,,,,4,4,1,
Private Static Method,"com.google.zxing.qrcode.decoder.DataMaskTestCase.testMaskAcrossDimensions","@lcom.google.zxing.qrcode.decoder.DataMaskTestCase.testMaskAcrossDimensions@kj1com.google.zxing.qrcode.decoder.DataMaskTestCase.testMaskAcrossDimensionsint,com.google.zxing.qrcode.decoder.DataMaskTestCase.MaskCondition@f./core/src/test/java/com/google/zxing/qrcode/decoder/DataMaskTestCase.java",2,"0.00",,,,,,,7,7,5,
Final Class,"com.google.zxing.qrcode.decoder.DecodedBitStreamParser","@lcom.google.zxing.qrcode.decoder.DecodedBitStreamParser@kj4com.google.zxing.qrcode.decoder.DecodedBitStreamParser@f./core/src/main/java/com/google/zxing/qrcode/decoder/DecodedBitStreamParser.java",,"0.23",1,1,0,9,16,0,323,249,105,
Private Constructor,"com.google.zxing.qrcode.decoder.DecodedBitStreamParser.DecodedBitStreamParser","@lcom.google.zxing.qrcode.decoder.DecodedBitStreamParser.DecodedBitStreamParser@kj1com.google.zxing.qrcode.decoder.DecodedBitStreamParser.DecodedBitStreamParser@f./core/src/main/java/com/google/zxing/qrcode/decoder/DecodedBitStreamParser.java",1,"0.00",,,,,,,2,2,0,
Static Method,"com.google.zxing.qrcode.decoder.DecodedBitStreamParser.decode","@lcom.google.zxing.qrcode.decoder.DecodedBitStreamParser.decode@kj1com.google.zxing.qrcode.decoder.DecodedBitStreamParser.decodebyte[],com.google.zxing.qrcode.decoder.Version,com.google.zxing.qrcode.decoder.ErrorCorrectionLevel,Map@f./core/src/main/java/com/google/zxing/qrcode/decoder/DecodedBitStreamParser.java",18,"0.18",,,,,,,81,68,29,
Private Static Method,"com.google.zxing.qrcode.decoder.DecodedBitStreamParser.decodeAlphanumericSegment","@lcom.google.zxing.qrcode.decoder.DecodedBitStreamParser.decodeAlphanumericSegment@kj1com.google.zxing.qrcode.decoder.DecodedBitStreamParser.decodeAlphanumericSegmentcom.google.zxing.common.BitSource,StringBuilder,int,boolean@f./core/src/main/java/com/google/zxing/qrcode/decoder/DecodedBitStreamParser.java",9,"0.19",,,,,,,38,32,12,
Private Static Method,"com.google.zxing.qrcode.decoder.DecodedBitStreamParser.decodeByteSegment","@lcom.google.zxing.qrcode.decoder.DecodedBitStreamParser.decodeByteSegment@kj1com.google.zxing.qrcode.decoder.DecodedBitStreamParser.decodeByteSegmentcom.google.zxing.common.BitSource,StringBuilder,int,com.google.zxing.common.CharacterSetECI,Collection,Map@f./core/src/main/java/com/google/zxing/qrcode/decoder/DecodedBitStreamParser.java",5,"0.23",,,,,,,33,26,11,
Private Static Method,"com.google.zxing.qrcode.decoder.DecodedBitStreamParser.decodeHanziSegment","@lcom.google.zxing.qrcode.decoder.DecodedBitStreamParser.decodeHanziSegment@kj1com.google.zxing.qrcode.decoder.DecodedBitStreamParser.decodeHanziSegmentcom.google.zxing.common.BitSource,StringBuilder,int@f./core/src/main/java/com/google/zxing/qrcode/decoder/DecodedBitStreamParser.java",5,"0.33",,,,,,,38,27,13,
Private Static Method,"com.google.zxing.qrcode.decoder.DecodedBitStreamParser.decodeKanjiSegment","@lcom.google.zxing.qrcode.decoder.DecodedBitStreamParser.decodeKanjiSegment@kj1com.google.zxing.qrcode.decoder.DecodedBitStreamParser.decodeKanjiSegmentcom.google.zxing.common.BitSource,StringBuilder,int@f./core/src/main/java/com/google/zxing/qrcode/decoder/DecodedBitStreamParser.java",5,"0.26",,,,,,,35,27,13,
Private Static Method,"com.google.zxing.qrcode.decoder.DecodedBitStreamParser.decodeNumericSegment","@lcom.google.zxing.qrcode.decoder.DecodedBitStreamParser.decodeNumericSegment@kj1com.google.zxing.qrcode.decoder.DecodedBitStreamParser.decodeNumericSegmentcom.google.zxing.common.BitSource,StringBuilder,int@f./core/src/main/java/com/google/zxing/qrcode/decoder/DecodedBitStreamParser.java",10,"0.11",,,,,,,41,37,16,
